New York University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 American GRE 163 GRE V 157 GRE AW 4.00 GPA 3.81;;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 170 GRE V 158 GRE AW 4.00 GPA 3.70 Thank you Jesus;;;;;;;;;;;;;
Simon Fraser University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GPA 3.96 Applied for non-thesis program; contacted by a prof and admitted to thesis program with a pretty generous funding package;;;;;;;;;;;;;
University of Dallas Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 170 GRE V 147 GRE AW 3.00 GPA 3.75 have to complete the 3 prerequisite courses;;;;;;;;;;;;;;
University of Rochester Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 167 GRE V 167 GRE AW 4.50 GPA 3.67 With 50% financial aid.;;;;;;;;;;;;;;
Amherst College Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 165 GRE V 156 GRE AW 3.00 GPA 9.44 Applied for MS by coursework!!;;;;;;;;;;;;;;
University of Massachusetts Amherst Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 163 GRE V 150 GRE AW 3.50 GPA 3.40 got mail to check portal standard reject mail;;;;;;;;;;;;;;
University of Massachusetts Amherst Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 166 GRE V 153 GRE AW 4.00 GPA 3.91;;;;;;;;;;;;;;
Amherst College Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 164 GRE V 156 GRE AW 4.00 GPA 3.60 :( No admits;;;;;;;;;;;;;;
University of Pennsylvania Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 170 GRE V 167 GRE AW 3.50 GPA 3.43 3 months waiting^^^^^^;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 168 GRE V 158 GRE AW 4.00 GPA 3.48 Was one of my dream universities. Disappointed;;;;;;;;;;;;;;
University of Alberta Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F14 International GRE 163 GRE V 152 GRE AW 3.50 GPA 3.00;;;;;;;;;;;;;;
Stony Brook University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 167 GRE V 152 GRE AW 3.00 GPA 3.75;;;;;;;;;;;;;;
University of Massachusetts Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 167 GRE V 152 GRE AW 3.00 GPA 3.75 Got mail saying status is changed. Checked portal and usual rejection mail. Was not going here anyway.;;;;;;;;;;;;;;
University of San Diego Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 165 GRE V 159 GRE AW 4.00 GPA 3.50 Third reject. Have got a admit from Purdue;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 163 GRE V 154 GRE AW 3.50 GPA 3.88 1.5 year of research experiences and 3 domestic conference papers... I got more 5 rejection from other Universities which; I though; have same level with UCSD. I don`t know what the problem is. Is my GRE score too low? plz feedback guys... Thanks;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 162 GRE V 150 GPA 3.62 I think I was too good for ucsd;;;;;;;;;;;;;;
Concordia University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 170 GRE V 160 GRE AW 3.00 GPA 3.68;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 170 GRE V 155 GRE AW 3.50 GPA 3.80 They have given admits to lower profiles;;;;;;;;;;;;;;
Arizona State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 164 GRE V 147 GRE AW 3.00 GPA 3.40 Admit. Computer Science (Big Data Systems) (MS) program.;;;;;;;;;;;;;;
McGill University Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 168 GRE V 157 GRE AW 4.00 GPA 3.87 Wasn't expecting to get rejected. Oh; well; it wasn't my top choice anyway.;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 170 GRE V 159 GRE AW 3.00 GPA 3.00 A sad one :( (Anyway; did not have a good feeling while applying);;;;;;;;;;;;;
University of Rochester Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 170 GRE V 159 GRE AW 3.00 GPA 3.00 Least prefered. Expensive for a low ranked college.Awaiting results from more than 5 universities. 30% Scholarship.;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 165 GRE V 159 GRE AW 5.00 GPA 3.70 Sixth reject. I know people with lower and similar profiles who got in. Expected to get in but got generic rejection mail today. Extremely disappointed. As of now; I am going to USC. Waiting for GaTech.;;;;;;;;;;;;;
Stony Brook University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 162 GRE V 154 GRE AW 4.00 GPA 3.60;;;;;;;;;;;;;;
UCI Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 GRE 170 GRE V 156 GRE AW 3.50 GPA 3.40;;;;;;;;;;;;;;
Stony Brook University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 GRE 170 GRE V 156 GRE AW 3.50 GPA 3.40;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 GRE 170 GRE V 156 GRE AW 3.50 GPA 3.40;;;;;;;;;;;;;;
USC Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 166 GRE V 147 GRE AW 3.50 GPA 3.80;;;;;;;;;;;;;;
University of Massachusetts Amherst Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 165 GRE V 156 GRE AW 4.00 GPA 3.40 Had some research under my belt; school expects much more.;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 167 GRE V 164 GPA 3.10 Graduate GPA 3.9 in Engineering. First choice but first reject. Admitted to Irvine though.;;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 167 GRE V 164 GPA 3.10 Graduate GPA 3.9. First admission.;;;;;;;;;;;;;
OSU Computer Science Masters November 30; 2001 Other on 30 Nov Total comments Open options F15 International GRE 164 GRE V 161 GRE AW 4.00 GPA 3.80 Only 3 Admits out of 7 applied; without any funding from Ohio state; Stony Brook and NCSU. Any suggestion which two univ should I decline; please?;;;;;;;;;;;
Stony Brook University Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 168 GRE V 158 GRE AW 4.00 GPA 3.48 Admitted to Korea campus instead :/;;;;;;;;;;;;;;
University of Texas at Austin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 170 GRE V 161 GRE AW 4.00 GPA 3.60 no CS undergrad. 5 years software development;;;;;;;;;;;;;;
University of Chicago Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 American GRE 166 GRE V 164 GRE AW 5.50 GPA 3.30 Non-computer science background. 3.3 GPA; GRE: 166Q/164V; 3 strong letters of recommendation;;;;;;;;;;;;
University of Chicago Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GPA 3.05 Got an email to check the website; standard rejection letter;;;;;;;;;;;;;
Columbia College Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 169 GRE V 164 GRE AW 4.50 GPA 3.97 Yes. Yes. YES;;;;;;;;;;;;;;
University of California (UCLA) Computer Science Masters November 30; 2001 Wait listed on 30 Nov Total comments Open options F15 International GPA 3.65 Guys! Please reject your offer if you do not wish to go... :);;;;;;;;;;;;;;
Utah Salt Lake City Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options S15 International GRE 161 GRE V 151 GRE AW 4.00 GPA 3.94 Univ topper. No research exp.;;;;;;;;;;;;;;
Utah State University Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 168 GRE V 147 GRE AW 3.00 GPA 3.30;;;;;;;;;;;;;;
The University of Alabama in Huntsville Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 157 GRE V 151 GRE AW 2.50 GPA 3.00 No funding; conditional admit;;;;;;;;;;;;;
Utah State University Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 163 GRE V 154 GRE AW 3.50 GPA 3.70 Had hopes of getting into; was one of my Safe Colleges. Well bad times ; hope i post good news soon here.;;;;;;;;;;;;
Utah State University Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 GRE 164 GRE V 157 GRE AW 3.00 GPA 3.60;;;;;;;;;;;;;;
NYU Poly Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 158 GRE AW 4.00 GPA 3.70 non CS undergrad background;;;;;;;;;;;;;;
Purdue University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 American GRE 160 GRE V 145 GRE AW 4.00 GPA 3.50 Thank god. I am so happy. Thought for sure I was rejected. :);;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 American GPA 3.50;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 167 GRE V 155 GRE AW 4.00 GPA 3.77 Just randomly went on to check the portal. The page directly opens up to a reject letter.;;;;;;;;;;;;;
University of Florida Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 162 GRE V 151 GRE AW 4.00 GPA 3.70;;;;;;;;;;;;;;
University of Florida Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 161 GRE V 153 GRE AW 3.50 GPA 3.20 UFL was ambitious for my profile; but was really hoping for an admit;;;;;;;;;;;;;
University of Alberta Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GPA 3.30 Applied for second masters; high GPA and many relevant research projects(RL). I also had a really positive feedbacks from Prof. Sutton and Prof. Szepesvári :-);;;;;;;;;;;;;
University of Alberta Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GPA 3.00;;;;;;;;;;;;;;
University of California; Irvine Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 GRE 165 GRE V 155 GRE AW 4.00 GPA 3.50 GRE 165/155; awa 4; 75% jntu(reason) :d;;;;;;;;;;;
University of Florida Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F15 International GRE 162 GRE V 150 GRE AW 3.50 GPA 7.74 Udergrad: NITC. Don't know what went wrong. Good luck to others!;;;;;;;;;;;;;;
University of Pennsylvania Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 162 GRE V 168 GRE AW 5.00 GPA 3.87 Submited 11/14/2015 before the first round deadline. They want a reply before Feb 15th. Exited but worried. Come on; no one would have their results back from other school by Feb 15th.;;;;;;;;;;;;;
University Of Pennslyvania (UPenn) Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 164 GRE V 163 GRE AW 4.50 GPA 3.85 First admit! They took like a month to hand this out! Super early decision.;;;;;;;;;;;;;;
University of Pennsylvania Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 170 GRE V 168 GRE AW 4.00 GPA 3.27 Poor GPA from a no-name school in a troubled region of this dustball. Wouldn't pretend that I'm not sad; but this was expected. It is not the moral imperative of the West's universities to help the downtrodden.;;;;;;;;;;;;;
University of Dallas Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 165 GRE V 150 GRE AW 3.00 GPA 3.69 UG from ECE. Got 5 Prerequisites. SAFE OPTION;;;;;;;;;;;;;;
University of Pennsylvania (Computer Science) Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 166 GRE V 153 GRE AW 4.00 GPA 3.40 Oh great news. Life has moved in right direction.;;;;;;;;;;;;;;
Purdue University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options S16 International GPA 3.60 IIT Kanpur CSE no papers; 1 yr work experience; no fin aid.;;;;;;;;;;;;
University of the Arts (Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GPA 3.20 2 pubs in my area of interest; first university of my country; they send me some problems to answer....probably I made a mistake in one of them; band 7 ielts.;;;;;;;;;;;
University Of Pennslyvania (UPenn) (Computer Science) Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 160 GRE V 159 GRE AW 4.00 GPA 3.00;;;;;;;;;;;;;;
University of Toronto Computer Science Masters November 30; 2001 Interview on 30 Nov Total comments Open options F16 International GRE 170 GPA 3.60 Couple of publications;;;;;;;;;;;;;;
University of Missouri Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 164 GRE V 156 GRE AW 3.50 GPA 8.31;;;;;;;;;;;;;;
University of Oxford Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 160 GRE AW 5.00 GPA 9.00 Undergrad and Masters in Biochemical Engineering from IIT Delhi. Had a non technical interview day before yesterday and got an offer letter today! So so happy! Dream program! Headed for Masters in CS followed by a PhD in CS next year if all goes as planned! Extremely excited!;;;;;;;;;;;;;;
Northeastern University (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 161 GRE V 151 GRE AW 2.50 GPA 3.80 Undergrad CS from WBUT with 8.56/10 cgpa. Having 5 years of relevant work experience at the time of application.;;;;;;;;;;;;;;
Illinois Institute of Technology (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 159 GRE V 149 GRE AW 3.00 GPA 3.09 Fees is high;;;;;;;;;;;;;;
NC State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 166 GRE V 153 GRE AW 4.00 GPA 3.40 Wow after 2 rejects finally the acceptance from where I wanted...;;;;;;;;;;;;;;
Northeastern University (Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 170 GRE V 147 GRE AW 3.50 GPA 3.40;;;;;;;;;;;;;;
University Of Waterloo (UW / UWaterloo) (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GPA 3.50;;;;;;;;;;;;;;
Arizona State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 164 GRE V 160 GRE AW 4.00 GPA 3.60;;;;;;;;;;;;;;
Northeasten University Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 162 GRE V 152 GRE AW 3.00 GPA 3.00;;;;;;;;;;;;;;
University Of Washington Tacoma (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options S16 International GRE 162 GRE V 150 GRE AW 3.50 GPA 3.40 For MCSS course. Spring 2016;;;;;;;;;;;;;;
University of California (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 168 GRE V 166 GRE AW 4.50 GPA 3.99;;;;;;;;;;;;;;
University of Wisconsin (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 155 GRE AW 4.00 GPA 3.90;;;;;;;;;;;;;;
The University of British Columbia (Computer Science) Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GPA 3.80 TA/RA funding. So excited!!;;;;;;;;;;;;;;
University of California (UCSC) (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 165 GRE V 154 GRE AW 3.50 GPA 3.50 One of the top undergrad schools in India; Electronics Major;2yrs work exp;Strong SOP;Strong LORs;Great internships; Tons of Research!!!;;;;;;;;
Arizona State University (Computer Science Masters November 30; 2001 Other on 30 Nov Total comments Open options F16 International GRE 162 GRE V 152 GRE AW 3.00 GPA 3.00 MS in SE program; Tehran Polytechnic graduate (Iran); TOEFL 92; first offer!;;;;;;;;;;;
Arizona State University (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 162 GRE V 152 GRE AW 3.00 GPA 3.00 MS in SE program; Tehran Polytechnic graduate (Iran); TOEFL 92; first offer!;;;;;;;;;;;
University of Wisconsin (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 158 GRE V 160 GRE AW 4.50 GPA 3.20 First Accept !;;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 150 GRE V 170 GRE AW 3.00 GPA 3.98 No financial aid. Citizen from PRC and undergrad from Canada.;;;;;;;;;;;;;;
University of California (UCSC) Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 American GPA 3.73;;;;;;;;;;;;;;
University of California (UCSC) Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 157 GRE AW 3.50 GPA 3.45 1st ad.totally unexpected. thanks god.;;;;;;;;;;;;;;
University of Wisconsin (Computer Science) Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 167 GRE V 157 GRE AW 3.50 GPA 3.80 No aid given. 2+ years work ex. No research papers.;;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 American GRE 165 GRE V 155 GRE AW 4.00 GPA 3.30;;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 164 GRE V 167 GRE AW 4.00 GPA 3.60 Received mail with notification of rejection! And here i was thinking I had a chance. Bad way to start my decision season.;;;;;;;;;;;;;;
University of Wisconsin (Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 169 GRE V 154 GRE AW 3.50 GPA 3.89 Here goes a dream admit down the drain. Still hoping to get into their pmp program. Let's see.;;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 164 GRE V 157 GRE AW 4.00 GPA 3.90 First Author of 3 International conf publications (2 of them IEEE)...3.9 GPA ! Still:(;;;;;;;;;;;;;;
University of Wisconsin (Computer Science) Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 167 GRE V 149 GRE AW 3.50 GPA 3.72;;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 168 GRE V 148 GRE AW 3.00 GPA 3.73 EE w/ research exp in HCI; 1700 applicants; got an email before from POI saying that he sent comments about my application. Just missed a good program (sigh);;;;;;;;;;;;
University of California; Los Angeles Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 168 GRE V 162 GRE AW 5.00 GPA 3.87 Email from program vice-chair;;;;;;;;;;;;;
University of California; Los Angeles Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 158 GRE V 168 GPA 3.71;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 167 GRE V 159 GRE AW 4.00 GPA 3.48 Generic rejection email.;;;;;;;;;;;;;;
University of California (Computer Science) Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 170 GRE V 170 GRE AW 4.00 GPA 8.74;;;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 163 GRE V 153 GRE AW 3.50 GPA 3.79;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 162 GRE V 170 GRE AW 5.00 Undergrad GPA 8.77/10; 2 first-author pubs; summer internship at UCSD;;;;;;;;;;;;
University of Wisconsin Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 164 GRE V 161 GRE AW 4.00 GPA 3.96 Just a generic reject mail. Was hoping I would get it.;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 167 GRE V 158 GRE AW 4.00 GPA 3.87 International publication; summer program at Rutgers. Meh.;;;;;;;;;;;;;
University of California (UCSC) Computer Science Masters November 30; 2001 Wait listed on 30 Nov Total comments Open options F16 International GRE 162 GRE V 156 GRE AW 4.50 GPA 7.30 Damn. Thought it was a safe college :/;;;;;;;;;;;;;;
ETH Zurich Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F15 International GRE 168 GRE V 146 GRE AW 3.50 GPA 3.90 B.Eng. in Electronic and Information Engineering at a top-five university in China. No paper. One Internship when applying.;;;;;;;;;;;;;;
University of California (Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 161 GRE V 160 GRE AW 3.50 GPA 3.63 3 International papers; 2 National level journal papers; decent LORs. Well; still a reject. Good luck to those who got an admit;;;;;;;;;;;
University of California; Irvine Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 154 GRE AW 3.00 GPA 3.52;;;;;;;;;;;;;
Amherst College Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 161 GRE V 158 GRE AW 4.00 GPA 3.50 To the masters update below: yes my situation is the same. However; my admit further says it is conditional. So I will wait till I get official letter.;;;;;;;;;;;;;
University of Massachusetts Amherst Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 165 GRE V 152 GRE AW 4.00 GPA 3.00;;;;;;;;;;;;;;
University of San Diego (Computer Science) Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 167 GRE V 159 GRE AW 4.00 GPA 9.83;;;;;;;;;;;;;;
Indiana University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 159 GRE V 146 GRE AW 4.00 GPA 3.38;;;;;;;;;;;;;;
University of Illinois Urbana-Champaign Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 158 GRE AW 4.00 GPA 3.70 Accepted with TAship and tuition fee waiver.;;;;;;;;;;;;;;
Buffalo State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 159 GRE AW 3.50 GPA 7.47/10 from Manipal Institute of Technology. Received email.;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 161 GRE AW 4.00 GPA 3.80 Didn't mention about funding or TA;;;;;;;;;;;;;;
Arizona State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 312 GRE V 150 GRE AW 99.99 GPA 3.10 The first admission! Very glad!;;;;;;;;;;;;;;
University of Southern California Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 161 GRE V 151 GRE AW 4.00 GPA 3.50;;;;;;;;;;;;;;
University of Virginia Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 160 GRE AW 4.00 GPA 3.50 Received an e-mail from the Graduate Admissions Chair. I applied for MCS and they told me that I will be admitted as I requested. However; they also told me that I can switch to MS at any time during my studies through discussions with my advisor.;;;;;;;;;;;;;
North Carolina State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 American GRE 163 GRE V 169 GRE AW 3.50 GPA 4.00;;;;;;;;;;;;;;
University of Chicago Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 American GPA 3.00 No email and happened to check the portal and the rejection letter was posted back in Feb 14; 2016.;;;;;;;;;;;;;
University of California (UCSC) Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 167 GRE V 150 GRE AW 3.00 GPA 3.00;;;;;;;;;;;;;;
University of Illinois Chicago (UIC) Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GPA 3.00 had my hopes on this university.;;;;;;;;;;;;;;
University of California Computer Science Masters November 30; 2001 Other on 30 Nov Total comments Open options F16 International GRE 157 GRE V 170 GRE AW 3.00 GPA 3.67 I received this email long time ago. I thought it was an ad (seems so in the email;;;;;;;;;;;;;;
University of Maryland Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 American GRE 148 GRE V 151 GRE AW 3.00 GPA 3.10 No-Name school for undergrad; one year as professional software engineer.;;;;;;;;;;;;;
ีUniversity Of Maryland - College Park (UMD) Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 142 GRE V 165 GRE AW 3.00 GPA 3.72 rejected 3.72 from top 20 undergrad with low gre score;;;;;;;;;;;;;;
North Calorina State University(NCSU) Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 164 GRE V 156 GRE AW 3.50 GPA 8.31 I think the Quant. Score played the spoilsport;;;;;;;;;;;;;;
NC State University (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 165 GRE V 162 GRE AW 5.00 GPA 3.90 Email to check portal. 2nd admit! One publication; multiple research projects from CS background.;;;;;;;;;;;;;
North Carolina State University Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 153 GRE V 165 GRE AW 3.50 GPA 3.60 Got my B.S from NC State; too. No financial aid.;;;;;;;;;;;;;
North Carolina State University (Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 164 GRE V 152 GRE AW 3.50 GPA 3.68 Maybe because of low quant scores in GRE. Was one of my safe schools.;;;;;;;;;;;;;;
NC State University (Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 GRE 162 GRE V 153 GRE AW 3.50 GPA 7.96 People with better profiles were rejected. This year the decisions seem to be random.;;;;;;;;;;;;;;
NC State University (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 165 GRE V 154 GRE AW 4.50 GPA 3.50;;;;;;;;;;;;;;
U Mass - Amherst Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 162 GRE V 153 GRE AW 4.00 GPA 3.70 I applied for specialisation in Machine Learning. I have an IEEE conference paper and research projects in this field. Feeling dejected! :(;;;;;;;;;;;;;;
U Mass Amherst Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 156 GRE V 164 GRE AW 3.50 GPA 3.68 Thought it to be a safe one. Took many people with even with a low gre or gpa. Disheartened :(;;;;;;;;;;;;;;
North Calorina State University(NCSU) (Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 165 GRE V 149 GRE AW 3.00 GPA 3.65 Came as a huge relief.;;;;;;;;;;;;;;
University Of Massachuetts Amherst (UMass) Computer Science Masters November 30; 2001 Rejected on 30 Nov Total comments Open options F16 International GRE 170 GRE V 155 GRE AW 3.50 GPA 3.93 Big Deal. Already admitted to a top 5 school. Was not going to join anyways. They have admitted many folks with much lower profiles. Good that they didn't keep me waiting. Best luck to all those in waitlist.;;;;;;;;;;;;;;
University of San Diego Computer Science Masters November 30; 2001 Accepted on 30 Nov Total comments Open options F16 International GRE 170 GRE V 161 GRE AW 4.00 GPA 3.70 Ubiquitous computing track. 3 Publications.;;;;;;;;;;;;;;
